Algorithm,Iteration,Execution Time (ms),Memory Usage (bytes)
MergeSort,0,2650.351047515869,800000
MergeSort,1,2396.4250087738037,800000
MergeSort,2,2755.5644512176514,800000
MergeSort,3,2472.5289344787598,800000
MergeSort,4,2467.2443866729736,800000
MergeSort,5,2824.4495391845703,800000
MergeSort,6,2921.7991828918457,800000
MergeSort,7,3199.779748916626,800000
MergeSort,8,2832.4508666992188,800000
MergeSort,9,2458.4827423095703,800000
MergeSort,10,2731.6582202911377,800000
MergeSort,11,2536.3094806671143,800000
MergeSort,12,2831.627130508423,800000
MergeSort,13,2984.4822883605957,800000
MergeSort,14,2759.2766284942627,800000
MergeSort,15,2569.2548751831055,800000
MergeSort,16,2943.4804916381836,800000
MergeSort,17,3047.924280166626,800000
MergeSort,18,2563.5643005371094,800000
MergeSort,19,2411.505937576294,800000
MergeSort,20,2272.0186710357666,800000
MergeSort,21,2603.731155395508,800000
MergeSort,22,2291.1767959594727,800000
MergeSort,23,2487.4281883239746,800000
MergeSort,24,2571.256160736084,800000
MergeSort,25,2619.499921798706,800000
MergeSort,26,2491.8718338012695,800000
MergeSort,27,2552.450180053711,800000
MergeSort,28,2494.133949279785,800000
MergeSort,29,2249.2053508758545,800000
MergeSort,30,2268.9642906188965,800000
MergeSort,31,2342.374801635742,800000
MergeSort,32,2252.237319946289,800000
MergeSort,33,2269.1996097564697,800000
MergeSort,34,2364.396810531616,800000
MergeSort,35,2313.6425018310547,800000
MergeSort,36,2367.169141769409,800000
MergeSort,37,2295.698404312134,800000
MergeSort,38,2313.7831687927246,800000
MergeSort,39,2367.8228855133057,800000
MergeSort,40,2223.2589721679688,800000
MergeSort,41,2242.2826290130615,800000
MergeSort,42,2188.6346340179443,800000
MergeSort,43,2236.344337463379,800000
MergeSort,44,2301.358699798584,800000
MergeSort,45,2273.678779602051,800000
MergeSort,46,2236.7591857910156,800000
MergeSort,47,2260.673999786377,800000
MergeSort,48,2502.922773361206,800000
MergeSort,49,2527.5347232818604,800000
MergeSort,50,2479.1297912597656,800000
MergeSort,51,2439.897298812866,800000
MergeSort,52,2436.993360519409,800000
MergeSort,53,2406.0311317443848,800000
MergeSort,54,2441.239833831787,800000
MergeSort,55,2313.678741455078,800000
MergeSort,56,2270.4901695251465,800000
MergeSort,57,2269.9756622314453,800000
MergeSort,58,2236.6950511932373,800000
MergeSort,59,2218.6310291290283,800000
MergeSort,60,2351.7768383026123,800000
MergeSort,61,2306.2846660614014,800000
MergeSort,62,2214.421510696411,800000
MergeSort,63,2216.5374755859375,800000
MergeSort,64,2261.5256309509277,800000
MergeSort,65,2251.3275146484375,800000
MergeSort,66,2208.3849906921387,800000
MergeSort,67,2281.810522079468,800000
MergeSort,68,2231.599807739258,800000
MergeSort,69,2212.2812271118164,800000
MergeSort,70,2223.9725589752197,800000
MergeSort,71,2252.8984546661377,800000
MergeSort,72,2253.9494037628174,800000
MergeSort,73,2339.728832244873,800000
MergeSort,74,2315.2904510498047,800000
MergeSort,75,2228.0073165893555,800000
MergeSort,76,2149.722099304199,800000
