Algorithm,Iteration,Execution Time (ms),Memory Usage (bytes)
MergeSort,0,988.0006313323975,400000
MergeSort,1,1128.556728363037,400000
MergeSort,2,1019.2551612854004,400000
MergeSort,3,1009.1958045959473,400000
MergeSort,4,928.0374050140381,400000
MergeSort,5,941.0786628723145,400000
MergeSort,6,904.043436050415,400000
MergeSort,7,1114.6314144134521,400000
MergeSort,8,1234.107494354248,400000
MergeSort,9,1070.3916549682617,400000
MergeSort,10,970.3800678253174,400000
MergeSort,11,1124.1021156311035,400000
MergeSort,12,1027.0860195159912,400000
MergeSort,13,979.5238971710205,400000
MergeSort,14,1033.3337783813477,400000
MergeSort,15,1004.5082569122314,400000
MergeSort,16,992.1083450317383,400000
MergeSort,17,1085.6671333312988,400000
MergeSort,18,1025.9628295898438,400000
MergeSort,19,983.6411476135254,400000
MergeSort,20,1048.6931800842285,400000
MergeSort,21,947.0679759979248,400000
MergeSort,22,968.0030345916748,400000
MergeSort,23,1004.0266513824463,400000
MergeSort,24,971.0094928741455,400000
MergeSort,25,992.4724102020264,400000
MergeSort,26,1009.6781253814697,400000
MergeSort,27,949.7470855712891,400000
MergeSort,28,1088.0026817321777,400000
MergeSort,29,1045.5677509307861,400000
MergeSort,30,954.0419578552246,400000
MergeSort,31,1043.5059070587158,400000
MergeSort,32,1024.0039825439453,400000
MergeSort,33,939.59641456604,400000
MergeSort,34,985.1343631744385,400000
MergeSort,35,932.5296878814697,400000
MergeSort,36,974.0819931030273,400000
MergeSort,37,908.6520671844482,400000
MergeSort,38,963.707685470581,400000
MergeSort,39,901.648759841919,400000
MergeSort,40,897.0146179199219,400000
MergeSort,41,947.0767974853516,400000
MergeSort,42,889.6422386169434,400000
MergeSort,43,950.7546424865723,400000
MergeSort,44,903.0001163482666,400000
MergeSort,45,945.3489780426025,400000
MergeSort,46,924.5491027832031,400000
MergeSort,47,889.4612789154053,400000
MergeSort,48,944.4539546966553,400000
MergeSort,49,906.998872756958,400000
MergeSort,50,943.0053234100342,400000
MergeSort,51,936.9504451751709,400000
MergeSort,52,961.0612392425537,400000
MergeSort,53,918.1172847747803,400000
MergeSort,54,923.4817028045654,400000
MergeSort,55,1047.7221012115479,400000
MergeSort,56,882.5488090515137,400000
MergeSort,57,979.8643589019775,400000
MergeSort,58,2426.5263080596924,400000
MergeSort,59,2890.604257583618,400000
MergeSort,60,1647.1011638641357,400000
MergeSort,61,967.6105976104736,400000
MergeSort,62,1013.556957244873,400000
MergeSort,63,1045.5291271209717,400000
MergeSort,64,1052.0033836364746,400000
MergeSort,65,985.999584197998,400000
MergeSort,66,1022.5682258605957,400000
MergeSort,67,932.3792457580566,400000
MergeSort,68,900.012731552124,400000
MergeSort,69,942.695140838623,400000
MergeSort,70,971.9688892364502,400000
MergeSort,71,973.4339714050293,400000
MergeSort,72,949.0113258361816,400000
MergeSort,73,925.494909286499,400000
MergeSort,74,957.0009708404541,400000
MergeSort,75,876.5146732330322,400000
MergeSort,76,957.5009346008301,400000
MergeSort,77,937.4842643737793,400000
MergeSort,78,925.5390167236328,400000
MergeSort,79,904.5295715332031,400000
MergeSort,80,943.6211585998535,400000
MergeSort,81,941.5750503540039,400000
MergeSort,82,883.023738861084,400000
MergeSort,83,965.9748077392578,400000
MergeSort,84,929.6636581420898,400000
MergeSort,85,926.4349937438965,400000
MergeSort,86,933.5262775421143,400000
MergeSort,87,887.0301246643066,400000
MergeSort,88,946.9523429870605,400000
MergeSort,89,972.0444679260254,400000
MergeSort,90,938.6889934539795,400000
MergeSort,91,958.0097198486328,400000
MergeSort,92,933.262825012207,400000
