Algorithm,Iteration,Execution Time (ms),Memory Usage (bytes)
BubbleSort,0,78073.80836391449,80000.0
BubbleSort,1,78073.80836391449,80000.0
BubbleSort,2,78073.80836391449,80000.0
BubbleSort,3,78073.80836391449,80000.0
BubbleSort,4,78073.80836391449,80000.0
BubbleSort,5,78073.80836391449,80000.0
BubbleSort,6,78073.80836391449,80000.0
BubbleSort,7,78073.80836391449,80000.0
BubbleSort,8,78073.80836391449,80000.0
BubbleSort,9,78073.80836391449,80000.0
BubbleSort,10,78073.80836391449,80000.0
BubbleSort,11,78073.80836391449,80000.0
BubbleSort,12,78073.80836391449,80000.0
BubbleSort,13,78073.80836391449,80000.0
BubbleSort,14,78073.80836391449,80000.0
BubbleSort,15,78073.80836391449,80000.0
BubbleSort,16,78073.80836391449,80000.0
BubbleSort,17,78073.80836391449,80000.0
BubbleSort,18,78073.80836391449,80000.0
BubbleSort,19,78073.80836391449,80000.0
BubbleSort,20,78073.80836391449,80000.0
BubbleSort,21,78073.80836391449,80000.0
BubbleSort,22,78073.80836391449,80000.0
BubbleSort,23,78073.80836391449,80000.0
BubbleSort,24,78073.80836391449,80000.0
BubbleSort,25,78073.80836391449,80000.0
BubbleSort,26,78073.80836391449,80000.0
BubbleSort,27,78073.80836391449,80000.0
BubbleSort,28,78073.80836391449,80000.0
BubbleSort,29,78073.80836391449,80000.0
BubbleSort,30,78073.80836391449,80000.0
BubbleSort,31,78073.80836391449,80000.0
BubbleSort,32,78073.80836391449,80000.0
BubbleSort,33,78073.80836391449,80000.0
BubbleSort,34,78073.80836391449,80000.0
BubbleSort,35,78073.80836391449,80000.0
BubbleSort,36,78073.80836391449,80000.0
BubbleSort,37,78073.80836391449,80000.0
BubbleSort,38,78073.80836391449,80000.0
BubbleSort,39,78073.80836391449,80000.0
BubbleSort,40,78073.80836391449,80000.0
BubbleSort,41,78073.80836391449,80000.0
BubbleSort,42,78073.80836391449,80000.0
BubbleSort,43,78073.80836391449,80000.0
BubbleSort,44,78073.80836391449,80000.0
BubbleSort,45,78073.80836391449,80000.0
BubbleSort,46,78073.80836391449,80000.0
BubbleSort,47,78073.80836391449,80000.0
