Algorithm,Iteration,Execution Time (ms),Memory Usage (bytes)
QuickSort,0,671.9865798950195,80000
QuickSort,1,688.5952949523926,80000
QuickSort,2,660.5165004730225,80000
QuickSort,3,675.600528717041,80000
QuickSort,4,756.1683654785156,80000
QuickSort,5,778.6126136779785,80000
QuickSort,6,690.0548934936523,80000
QuickSort,7,794.5642471313477,80000
QuickSort,8,775.5839824676514,80000
QuickSort,9,772.010087966919,80000
QuickSort,10,789.2065048217773,80000
QuickSort,11,733.0472469329834,80000
QuickSort,12,746.0477352142334,80000
QuickSort,13,746.941089630127,80000
QuickSort,14,695.000171661377,80000
QuickSort,15,690.9887790679932,80000
QuickSort,16,797.0004081726074,80000
QuickSort,17,782.9482555389404,80000
QuickSort,18,803.5409450531006,80000
QuickSort,19,742.619514465332,80000
QuickSort,20,750.6580352783203,80000
QuickSort,21,702.5630474090576,80000
QuickSort,22,792.4332618713379,80000
QuickSort,23,759.0012550354004,80000
QuickSort,24,697.5617408752441,80000
QuickSort,25,725.1408100128174,80000
QuickSort,26,693.4597492218018,80000
QuickSort,27,695.2276229858398,80000
QuickSort,28,716.9880867004395,80000
QuickSort,29,676.5470504760742,80000
QuickSort,30,682.0518970489502,80000
QuickSort,31,692.4161911010742,80000
QuickSort,32,679.6090602874756,80000
QuickSort,33,684.9849224090576,80000
QuickSort,34,713.111162185669,80000
QuickSort,35,663.5289192199707,80000
QuickSort,36,678.0638694763184,80000
QuickSort,37,748.481035232544,80000
QuickSort,38,666.5253639221191,80000
QuickSort,39,675.051212310791,80000
QuickSort,40,703.7367820739746,80000
QuickSort,41,703.218936920166,80000
QuickSort,42,660.0422859191895,80000
QuickSort,43,687.9611015319824,80000
QuickSort,44,696.3164806365967,80000
QuickSort,45,657.0308208465576,80000
QuickSort,46,687.9673004150391,80000
QuickSort,47,699.0160942077637,80000
QuickSort,48,668.6608791351318,80000
QuickSort,49,672.9996204376221,80000
QuickSort,50,696.0136890411377,80000
QuickSort,51,662.9657745361328,80000
QuickSort,52,679.5666217803955,80000
QuickSort,53,704.0636539459229,80000
QuickSort,54,676.0635375976562,80000
QuickSort,55,687.0312690734863,80000
QuickSort,56,689.5790100097656,80000
QuickSort,57,677.6747703552246,80000
QuickSort,58,674.0117073059082,80000
QuickSort,59,662.5964641571045,80000
QuickSort,60,697.6163387298584,80000
QuickSort,61,667.0043468475342,80000
QuickSort,62,692.5115585327148,80000
QuickSort,63,699.2592811584473,80000
QuickSort,64,669.5446968078613,80000
QuickSort,65,689.0177726745605,80000
QuickSort,66,710.6695175170898,80000
QuickSort,67,658.6110591888428,80000
QuickSort,68,661.9553565979004,80000
QuickSort,69,695.8799362182617,80000
QuickSort,70,660.8195304870605,80000
QuickSort,71,669.964075088501,80000
QuickSort,72,689.0089511871338,80000
QuickSort,73,691.1759376525879,80000
QuickSort,74,667.9878234863281,80000
QuickSort,75,673.0175018310547,80000
QuickSort,76,691.1578178405762,80000
QuickSort,77,691.9631958007812,80000
QuickSort,78,670.0499057769775,80000
QuickSort,79,704.9193382263184,80000
QuickSort,80,676.0640144348145,80000
QuickSort,81,675.0543117523193,80000
QuickSort,82,699.3591785430908,80000
QuickSort,83,671.0553169250488,80000
QuickSort,84,689.5790100097656,80000
QuickSort,85,700.4761695861816,80000
QuickSort,86,670.9878444671631,80000
QuickSort,87,662.9970073699951,80000
QuickSort,88,692.570686340332,80000
QuickSort,89,702.7359008789062,80000
QuickSort,90,674.034595489502,80000
QuickSort,91,677.5851249694824,80000
QuickSort,92,698.2944011688232,80000
QuickSort,93,661.0066890716553,80000
QuickSort,94,669.5699691772461,80000
QuickSort,95,691.5774345397949,80000
QuickSort,96,667.9644584655762,80000
QuickSort,97,665.6842231750488,80000
QuickSort,98,709.5355987548828,80000
QuickSort,99,665.9421920776367,80000
QuickSort,100,684.7255229949951,80000
QuickSort,101,688.7462139129639,80000
QuickSort,102,683.464527130127,80000
QuickSort,103,668.5807704925537,80000
QuickSort,104,676.9979000091553,80000
QuickSort,105,703.458309173584,80000
QuickSort,106,669.5504188537598,80000
QuickSort,107,677.6769161224365,80000
QuickSort,108,693.6352252960205,80000
QuickSort,109,668.6315536499023,80000
QuickSort,110,660.9909534454346,80000
QuickSort,111,699.8026371002197,80000
QuickSort,112,687.2093677520752,80000
QuickSort,113,682.3322772979736,80000
QuickSort,114,716.2399291992188,80000
QuickSort,115,666.008710861206,80000
QuickSort,116,676.98073387146,80000
QuickSort,117,674.504280090332,80000
QuickSort,118,711.8537425994873,80000
QuickSort,119,670.0010299682617,80000
QuickSort,120,689.2328262329102,80000
QuickSort,121,695.1310634613037,80000
QuickSort,122,683.0098628997803,80000
QuickSort,123,671.5631484985352,80000
QuickSort,124,719.2440032958984,80000
QuickSort,125,670.008659362793,80000
QuickSort,126,700.5484104156494,80000
QuickSort,127,702.5187015533447,80000
QuickSort,128,679.9981594085693,80000
QuickSort,129,675.2529144287109,80000
QuickSort,130,698.6005306243896,80000
QuickSort,131,679.0072917938232,80000
QuickSort,132,677.0617961883545,80000
QuickSort,133,676.5494346618652,80000
QuickSort,134,694.4949626922607,80000
QuickSort,135,661.6179943084717,80000
QuickSort,136,664.4947528839111,80000
QuickSort,137,731.3456535339355,80000
QuickSort,138,700.6759643554688,80000
QuickSort,139,678.0171394348145,80000
QuickSort,140,707.3609828948975,80000
QuickSort,141,675.5282878875732,80000
QuickSort,142,680.0527572631836,80000
QuickSort,143,694.2567825317383,80000
QuickSort,144,675.1832962036133,80000
QuickSort,145,686.0177516937256,80000
QuickSort,146,707.9222202301025,80000
QuickSort,147,673.5165119171143,80000
QuickSort,148,679.0015697479248,80000
QuickSort,149,686.8255138397217,80000
QuickSort,150,691.664457321167,80000
QuickSort,151,664.527416229248,80000
QuickSort,152,672.9984283447266,80000
QuickSort,153,697.7982521057129,80000
QuickSort,154,663.0685329437256,80000
QuickSort,155,668.9965724945068,80000
QuickSort,156,700.8457183837891,80000
QuickSort,157,707.9987525939941,80000
QuickSort,158,676.9874095916748,80000
QuickSort,159,706.0685157775879,80000
QuickSort,160,674.0522384643555,80000
QuickSort,161,669.1746711730957,80000
QuickSort,162,695.6989765167236,80000
QuickSort,163,689.002513885498,80000
QuickSort,164,676.5241622924805,80000
QuickSort,165,671.4980602264404,80000
QuickSort,166,706.7973613739014,80000
QuickSort,167,661.522388458252,80000
QuickSort,168,682.0073127746582,80000
QuickSort,169,693.5532093048096,80000
QuickSort,170,678.551435470581,80000
QuickSort,171,679.6698570251465,80000
QuickSort,172,703.4966945648193,80000
QuickSort,173,681.5271377563477,80000
QuickSort,174,659.9857807159424,80000
QuickSort,175,698.289155960083,80000
QuickSort,176,664.6730899810791,80000
QuickSort,177,666.0070419311523,80000
QuickSort,178,705.0273418426514,80000
QuickSort,179,694.9870586395264,80000
QuickSort,180,667.6509380340576,80000
QuickSort,181,680.9554100036621,80000
QuickSort,182,711.2512588500977,80000
QuickSort,183,668.9541339874268,80000
QuickSort,184,693.0160522460938,80000
QuickSort,185,697.6373195648193,80000
QuickSort,186,672.9881763458252,80000
QuickSort,187,667.6177978515625,80000
QuickSort,188,710.2880477905273,80000
QuickSort,189,674.0429401397705,80000
QuickSort,190,674.9441623687744,80000
QuickSort,191,698.1589794158936,80000
QuickSort,192,678.0073642730713,80000
QuickSort,193,686.0513687133789,80000
QuickSort,194,698.8880634307861,80000
QuickSort,195,702.7304172515869,80000
QuickSort,196,670.9995269775391,80000
QuickSort,197,681.5705299377441,80000
QuickSort,198,697.1235275268555,80000
QuickSort,199,679.0018081665039,80000
QuickSort,200,682.5745105743408,80000
QuickSort,201,697.0047950744629,80000
