Algorithm,Iteration,Execution Time (ms),Memory Usage (bytes)
BubbleSort,0,1951845.2090978622,400000.0
BubbleSort,1,1951845.2090978622,400000.0
BubbleSort,2,1951845.2090978622,400000.0
BubbleSort,3,1951845.2090978622,400000.0
BubbleSort,4,1951845.2090978622,400000.0
BubbleSort,5,1951845.2090978622,400000.0
BubbleSort,6,1951845.2090978622,400000.0
BubbleSort,7,1951845.2090978622,400000.0
BubbleSort,8,1951845.2090978622,400000.0
BubbleSort,9,1951845.2090978622,400000.0
BubbleSort,10,1951845.2090978622,400000.0
BubbleSort,11,1951845.2090978622,400000.0
BubbleSort,12,1951845.2090978622,400000.0
BubbleSort,13,1951845.2090978622,400000.0
BubbleSort,14,1951845.2090978622,400000.0
BubbleSort,15,1951845.2090978622,400000.0
BubbleSort,16,1951845.2090978622,400000.0
BubbleSort,17,1951845.2090978622,400000.0
BubbleSort,18,1951845.2090978622,400000.0
BubbleSort,19,1951845.2090978622,400000.0
BubbleSort,20,1951845.2090978622,400000.0
BubbleSort,21,1951845.2090978622,400000.0
BubbleSort,22,1951845.2090978622,400000.0
BubbleSort,23,1951845.2090978622,400000.0
BubbleSort,24,1951845.2090978622,400000.0
BubbleSort,25,1951845.2090978622,400000.0
BubbleSort,26,1951845.2090978622,400000.0
BubbleSort,27,1951845.2090978622,400000.0
BubbleSort,28,1951845.2090978622,400000.0
BubbleSort,29,1951845.2090978622,400000.0
BubbleSort,30,1951845.2090978622,400000.0
BubbleSort,31,1951845.2090978622,400000.0
BubbleSort,32,1951845.2090978622,400000.0
BubbleSort,33,1951845.2090978622,400000.0
BubbleSort,34,1951845.2090978622,400000.0
BubbleSort,35,1951845.2090978622,400000.0
BubbleSort,36,1951845.2090978622,400000.0
BubbleSort,37,1951845.2090978622,400000.0
BubbleSort,38,1951845.2090978622,400000.0
BubbleSort,39,1951845.2090978622,400000.0
BubbleSort,40,1951845.2090978622,400000.0
BubbleSort,41,1951845.2090978622,400000.0
BubbleSort,42,1951845.2090978622,400000.0
BubbleSort,43,1951845.2090978622,400000.0
BubbleSort,44,1951845.2090978622,400000.0
BubbleSort,45,1951845.2090978622,400000.0
BubbleSort,46,1951845.2090978622,400000.0
BubbleSort,47,1951845.2090978622,400000.0
BubbleSort,48,1951845.2090978622,400000.0
BubbleSort,49,1951845.2090978622,400000.0
BubbleSort,50,1951845.2090978622,400000.0
BubbleSort,51,1951845.2090978622,400000.0
BubbleSort,52,1951845.2090978622,400000.0
BubbleSort,53,1951845.2090978622,400000.0
BubbleSort,54,1951845.2090978622,400000.0
BubbleSort,55,1951845.2090978622,400000.0
BubbleSort,56,1951845.2090978622,400000.0
BubbleSort,57,1951845.2090978622,400000.0
BubbleSort,58,1951845.2090978622,400000.0
BubbleSort,59,1951845.2090978622,400000.0
BubbleSort,60,1951845.2090978622,400000.0
BubbleSort,61,1951845.2090978622,400000.0
BubbleSort,62,1951845.2090978622,400000.0
BubbleSort,63,1951845.2090978622,400000.0
BubbleSort,64,1951845.2090978622,400000.0
BubbleSort,65,1951845.2090978622,400000.0
BubbleSort,66,1951845.2090978622,400000.0
BubbleSort,67,1951845.2090978622,400000.0
