Algorithm,Iteration,Execution Time (ms),Memory Usage (bytes)
MergeSort,0,2,819920
MergeSort,1,1,937680
MergeSort,2,0,930456
MergeSort,3,0,924136
MergeSort,4,0,933128
MergeSort,5,0,931144
MergeSort,6,1,936720
MergeSort,7,0,932752
MergeSort,8,0,934776
MergeSort,9,0,938792
MergeSort,10,1,947864
MergeSort,11,0,938800
MergeSort,12,1,939152
MergeSort,13,0,941104
MergeSort,14,0,943496
MergeSort,15,0,943352
MergeSort,16,0,940648
MergeSort,17,0,941992
MergeSort,18,0,941616
MergeSort,19,1,942136
MergeSort,20,1,941152
MergeSort,21,0,940792
MergeSort,22,0,941616
MergeSort,23,0,941616
MergeSort,24,0,941616
MergeSort,25,0,941616
MergeSort,26,0,941616
MergeSort,27,0,941616
MergeSort,28,0,941616
MergeSort,29,0,941616
MergeSort,30,0,941616
MergeSort,31,0,941616
MergeSort,32,0,941616
MergeSort,33,0,941616
MergeSort,34,1,941616
MergeSort,35,0,941616
MergeSort,36,0,941616
MergeSort,37,1,940880
MergeSort,38,1,984504
MergeSort,39,0,940880
MergeSort,40,0,940880
MergeSort,41,1,940880
MergeSort,42,0,940880
MergeSort,43,0,940880
MergeSort,44,0,940880
MergeSort,45,0,940880
MergeSort,46,0,940880
MergeSort,47,0,940880
MergeSort,48,0,940880
MergeSort,49,0,940880
MergeSort,50,0,940880
MergeSort,51,0,940880
MergeSort,52,0,940880
MergeSort,53,0,940880
MergeSort,54,0,940880
MergeSort,55,0,940880
MergeSort,56,0,940880
MergeSort,57,0,940880
MergeSort,58,1,940880
MergeSort,59,0,940880
MergeSort,60,0,940880
MergeSort,61,0,940880
MergeSort,62,0,940880
MergeSort,63,0,940880
MergeSort,64,0,940880
MergeSort,65,0,940880
MergeSort,66,0,940880
MergeSort,67,0,940880
MergeSort,68,0,940880
MergeSort,69,0,940880
MergeSort,70,0,940880
MergeSort,71,0,940880
MergeSort,72,0,940880
MergeSort,73,0,940880
MergeSort,74,0,940880
MergeSort,75,0,940880
MergeSort,76,0,940880
MergeSort,77,0,940880
MergeSort,78,0,940880
MergeSort,79,0,940880
MergeSort,80,0,940880
MergeSort,81,0,940880
MergeSort,82,0,940880
MergeSort,83,0,940880
MergeSort,84,1,940880
MergeSort,85,0,940880
MergeSort,86,1,940880
MergeSort,87,0,940880
MergeSort,88,0,940880
MergeSort,89,0,940880
MergeSort,90,0,940880
MergeSort,91,1,940880
MergeSort,92,0,940880
MergeSort,93,0,940880
MergeSort,94,0,940880
MergeSort,95,0,940880
MergeSort,96,0,940880
MergeSort,97,0,940880
MergeSort,98,0,940880
MergeSort,99,0,940880
MergeSort,100,0,940880
MergeSort,101,0,940880
MergeSort,102,0,940880
MergeSort,103,0,940880
MergeSort,104,0,940880
MergeSort,105,0,940880
MergeSort,106,0,940880
MergeSort,107,0,940880
MergeSort,108,0,940880
